Date,Open,Low,High,Close
11/13/2009,90.4,89.47,90.41,89.63
11/16/2009,89.63,88.77,89.71,89.08
11/17/2009,89.08,88.74,89.53,89.29
11/18/2009,89.29,89.02,89.48,89.35
11/19/2009,89.35,88.64,89.43,89.04
11/20/2009,89.04,88.69,89.13,88.97
11/23/2009,88.97,88.58,89.19,88.95
11/24/2009,88.95,88.36,89.06,88.51
11/25/2009,88.51,87.22,88.64,87.32
11/26/2009,87.32,86.3,87.48,86.47
11/27/2009,86.47,84.83,87.01,86.77
11/30/2009,86.77,85.87,87.03,86.43
12/1/2009,86.43,86.16,87.53,86.68
12/2/2009,86.68,86.6,87.49,87.43
12/3/2009,87.43,87.34,88.48,88.18
12/4/2009,88.18,88,90.76,90.49
12/7/2009,90.49,89.06,90.38,89.49
12/8/2009,89.49,88.18,89.51,88.32
12/9/2009,88.32,87.37,88.7,87.81
12/10/2009,87.81,87.75,88.45,88.21
12/11/2009,88.21,88.2,89.81,89.1
12/14/2009,89.1,88.33,89.32,88.62
12/15/2009,88.62,88.58,89.95,89.6
12/16/2009,89.6,89.4,89.98,89.8
12/17/2009,89.8,89.56,90.37,89.96
12/18/2009,89.96,88.96,90.91,90.28
12/21/2009,90.28,90.25,91.24,91.17
12/22/2009,91.17,91,91.86,91.8
12/23/2009,91.8,91.32,91.87,91.64
12/24/2009,91.64,91.14,91.77,91.62
12/25/2009,91.62,91.2,91.63,91.17
12/28/2009,91.17,91.42,91.76,91.57
12/29/2009,91.57,91.53,92.07,92.01
12/30/2009,92.01,91.91,92.77,92.43
12/31/2009,92.43,91.93,93.14,93.08
1/1/2010,93.08,93.08,93.08,93.08
1/4/2010,93.08,92.2,93.21,92.54
1/5/2010,92.54,91.26,92.55,91.65
1/6/2010,91.65,91.53,92.74,92.32
1/7/2010,92.32,92.11,93.4,93.27
1/8/2010,93.27,92.3,93.76,92.59
1/11/2010,92.59,91.82,92.66,92.06
1/12/2010,92.06,90.74,92.43,90.95
1/13/2010,90.95,90.91,91.56,91.45
1/14/2010,91.45,90.85,92.04,91.11
1/15/2010,91.11,90.61,91.32,90.81
1/18/2010,90.81,90.63,91.05,90.76
1/19/2010,90.76,90.32,91.26,91.07
1/20/2010,91.07,90.8,91.46,91.23
1/21/2010,91.23,90.12,91.87,90.36
1/22/2010,90.36,89.79,90.56,89.87
1/25/2010,89.87,89.82,90.34,90.21
1/26/2010,90.21,89.35,90.55,89.66
1/27/2010,89.66,89.15,90.08,89.96
1/28/2010,89.96,89.65,90.55,89.85
1/29/2010,89.85,89.59,90.92,90.27
2/1/2010,90.27,89.81,90.94,90.64
2/2/2010,90.64,90.27,90.91,90.34
2/3/2010,90.34,90.09,91.28,90.94
2/4/2010,90.94,88.58,91.07,88.9
2/5/2010,88.9,88.84,89.89,89.33
2/8/2010,89.33,89.15,89.56,89.28
2/9/2010,89.28,89.17,89.8,89.63
2/10/2010,89.63,89.25,90.06,89.93
2/11/2010,89.93,89.58,90.14,89.73
2/12/2010,89.73,89.6,90.43,90
2/15/2010,90,89.92,90.23,89.96
2/16/2010,89.96,89.72,90.51,90.13
2/17/2010,90.13,90.12,91.26,91.19
2/18/2010,91.19,90.59,91.48,91.23
2/19/2010,91.23,91.6,92.14,91.6
2/22/2010,91.6,91.02,91.9,91.1
2/23/2010,91.1,89.93,91.29,90.16
2/24/2010,90.16,89.78,90.37,90.2
2/25/2010,90.2,88.81,90.32,89.07
2/26/2010,89.07,88.75,89.5,88.91
3/1/2010,88.91,88.83,89.48,89.07
3/2/2010,89.07,88.56,89.39,88.68
3/3/2010,88.68,88.33,88.99,88.4
3/4/2010,88.4,88.15,89.25,89.05
3/5/2010,89.05,88.99,90.58,90.33
3/8/2010,90.33,90.16,90.68,90.3
3/9/2010,90.3,89.63,90.33,89.97
3/10/2010,89.97,89.85,90.82,90.52
3/11/2010,90.52,90.22,90.71,90.54
3/12/2010,90.54,90.18,91.08,90.45
3/15/2010,90.45,90.36,90.8,90.51
3/16/2010,90.51,89.99,90.73,90.24
3/17/2010,90.24,90.04,90.71,90.25
3/18/2010,90.25,89.77,90.8,90.29
3/19/2010,90.29,90.34,90.71,90.52
3/22/2010,90.52,89.84,90.77,90.13
3/23/2010,90.13,90.07,90.47,90.41
3/24/2010,90.41,90.36,92.23,92.13
3/25/2010,92.13,91.77,92.95,92.69
3/26/2010,92.69,92.31,92.89,92.48
3/29/2010,92.48,92.36,92.78,92.46
3/30/2010,92.46,92.13,93.02,92.82
3/31/2010,92.82,92.76,93.63,93.5
4/1/2010,93.5,93.29,94.04,93.84
4/2/2010,93.84,93.66,94.69,94.63
4/5/2010,94.63,94.09,94.76,94.33
4/6/2010,94.33,93.67,94.37,93.73
4/7/2010,93.73,93.16,94.26,93.25
4/8/2010,93.25,92.84,93.48,93.35
4/9/2010,93.35,93.12,93.78,93.16
4/12/2010,93.16,92.99,93.62,93.23
4/13/2010,93.23,92.58,93.42,93.13
4/14/2010,93.13,92.83,93.71,93.2
4/15/2010,93.2,92.87,93.53,93.02
4/16/2010,93.02,91.91,93.14,92.13
4/19/2010,92.13,91.61,92.46,92.39
4/20/2010,92.39,92.4,93.4,93.14
4/21/2010,93.14,92.94,93.44,93.16
4/22/2010,93.16,92.74,93.54,93.51
4/23/2010,93.51,93.32,94.32,94.06
4/26/2010,94.06,93.94,94.35,93.97
4/27/2010,93.97,92.82,94.02,93.04
4/28/2010,93.04,93,94.32,94.13
4/29/2010,94.13,93.86,94.26,94.07
4/30/2010,94.07,93.88,94.6,93.92
5/3/2010,93.92,93.85,94.8,94.59
5/4/2010,94.59,94.33,94.98,94.41
5/5/2010,94.41,93.54,94.98,93.67
5/6/2010,93.67,88.03,93.98,90
5/7/2010,90,90.03,93.11,91.37
5/10/2010,91.37,91.79,93.54,93.2
5/11/2010,93.2,92.22,93.4,92.75
5/12/2010,92.75,92.45,93.28,93.16
5/13/2010,93.16,92.6,93.64,92.71
5/14/2010,92.71,91.81,93.09,92.25
5/17/2010,92.25,91.77,92.69,92.51
5/18/2010,92.51,92.12,92.96,92.36
5/19/2010,92.36,90.97,92.15,91.63
5/20/2010,91.63,89,91.88,89.76
5/21/2010,89.76,89.09,90.47,90.03
5/24/2010,90.03,89.75,90.61,90.39
5/25/2010,90.39,89.28,90.31,90.06
5/26/2010,90.06,89.83,90.67,90
5/27/2010,90,89.86,91,90.86
5/28/2010,90.86,90.61,91.41,90.85
5/31/2010,90.85,90.93,91.61,91.08
6/1/2010,91.08,90.55,91.45,91.04
6/2/2010,91.04,90.98,92.36,92.13
6/3/2010,92.13,92.05,92.8,92.57
6/4/2010,92.57,91.43,92.89,91.59
6/7/2010,91.59,90.99,92.08,91.63
6/8/2010,91.63,90.85,91.93,91.4
6/9/2010,91.4,91.07,91.67,91.06
6/10/2010,91.06,90.86,91.48,91.26
6/11/2010,91.26,91.2,91.78,91.71
6/14/2010,91.71,91.43,92.11,91.44
6/15/2010,91.44,91.09,91.69,91.42
6/16/2010,91.42,91.1,91.82,91.39
6/17/2010,91.39,90.52,91.44,90.97
6/18/2010,90.97,90.42,90.96,90.67
6/21/2010,90.67,90.3,91.48,90.96
6/22/2010,90.96,90.35,91.1,90.34
6/23/2010,90.34,89.74,90.58,89.94
6/24/2010,89.94,89.23,89.98,89.48
6/25/2010,89.48,89.23,89.77,89.25
6/28/2010,89.25,89.07,89.47,89.39
6/29/2010,89.39,88.29,89.42,88.46
6/30/2010,88.46,88.37,88.76,88.36
7/1/2010,88.36,86.97,88.56,87.55
7/2/2010,87.55,87.34,88.21,87.73
7/5/2010,87.73,87.64,88,87.75
7/6/2010,87.75,87.36,87.99,87.46
7/7/2010,87.46,87.02,87.74,87.73
7/8/2010,87.73,87.68,88.64,88.36
7/9/2010,88.36,88.38,88.71,88.64
7/12/2010,88.64,88.4,89.15,88.6
7/13/2010,88.6,88.04,88.86,88.43
7/14/2010,88.43,88.08,89.11,88.25
7/15/2010,88.25,87.24,88.43,87.55
7/16/2010,87.55,86.27,87.5,86.57
7/19/2010,86.57,86.49,87.21,86.82
7/20/2010,86.82,86.7,87.48,87.37
7/21/2010,87.37,86.88,87.47,87.03
7/22/2010,87.03,86.35,87.22,86.89
7/23/2010,86.89,86.75,87.52,87.3
7/26/2010,87.3,86.83,87.71,86.88
7/27/2010,86.88,86.84,87.96,87.88
7/28/2010,87.88,87.27,88.11,87.43
7/29/2010,87.43,86.58,87.51,86.83
7/30/2010,86.83,85.95,86.93,86.43
8/2/2010,86.43,86.33,86.88,86.46
8/3/2010,86.46,85.69,86.66,85.82
8/4/2010,85.82,85.33,86.41,86.24
8/5/2010,86.24,85.72,86.49,85.77
8/6/2010,85.77,85.03,86.22,85.38
8/9/2010,85.38,85.31,85.96,85.84
8/10/2010,85.84,85.19,86.24,85.34
8/11/2010,85.34,84.75,85.49,85.33
8/12/2010,85.33,84.94,86.03,85.88
8/13/2010,85.88,85.58,86.39,86.28
8/16/2010,86.28,85.22,86.28,85.32
8/17/2010,85.32,85.13,85.7,85.47
8/18/2010,85.47,85.2,85.69,85.43
8/19/2010,85.43,84.9,85.91,85.32
8/20/2010,85.32,85.2,85.85,85.68
8/23/2010,85.68,85.09,85.68,85.19
8/24/2010,85.19,83.61,85.2,84.17
8/25/2010,84.17,84.08,84.83,84.79
8/26/2010,84.79,84.33,84.9,84.45
8/27/2010,84.45,84.28,85.49,85.33
8/30/2010,85.33,84.56,85.92,84.63
8/31/2010,84.63,83.83,84.66,83.96
9/1/2010,83.96,83.69,84.66,84.47
9/2/2010,84.47,84.01,84.55,84.25
9/3/2010,84.25,84.18,85.22,84.4
9/6/2010,84.4,84.05,84.49,84.2
9/7/2010,84.2,83.52,84.26,83.78
9/8/2010,83.78,83.35,84.04,83.92
9/9/2010,83.92,83.5,84.02,83.89
9/10/2010,83.89,83.76,84.38,84.18
9/13/2010,84.18,83.51,84.36,83.62
9/14/2010,83.62,82.93,83.75,83.09
9/15/2010,83.09,82.88,85.77,85.59
9/16/2010,85.59,85.23,85.84,85.81
9/17/2010,85.81,85.6,85.92,85.76
9/20/2010,85.76,85.52,85.8,85.75
9/21/2010,85.75,84.99,85.77,85.13
9/22/2010,85.13,84.28,85.18,84.51
9/23/2010,84.51,84.27,84.67,84.33
9/24/2010,84.33,84.12,85.38,84.31
9/27/2010,84.31,84.12,84.39,84.2
9/28/2010,84.2,83.7,84.34,83.91
9/29/2010,83.91,83.51,84.07,83.65
9/30/2010,83.65,83.17,83.81,83.51
10/1/2010,83.51,83.16,83.58,83.28
10/4/2010,83.28,83.19,83.86,83.4
10/5/2010,83.4,82.97,83.98,83.2
10/6/2010,83.2,82.77,83.26,82.9
10/7/2010,82.9,82.12,83.02,82.37
10/8/2010,82.37,81.74,82.57,82.07
10/11/2010,82.07,81.4,82.19,82.09
10/12/2010,82.09,81.66,82.34,81.83
10/13/2010,81.83,81.73,82,81.76
10/14/2010,81.76,80.9,81.72,81.5
10/15/2010,81.5,80.9,81.62,81.45
10/18/2010,81.45,81.13,81.47,81.16
10/19/2010,81.16,81.15,81.92,81.54
10/20/2010,81.54,80.85,81.66,81.14
10/21/2010,81.14,80.93,81.82,81.32
10/22/2010,81.32,81,81.5,81.35
10/25/2010,81.35,80.42,81.45,80.78
10/26/2010,80.78,80.62,81.65,81.44
10/27/2010,81.44,81.32,81.98,81.69
10/28/2010,81.69,80.87,81.77,80.99
10/29/2010,80.99,80.46,81.07,80.47
11/1/2010,80.47,80.25,81.6,80.58
11/2/2010,80.58,80.49,80.96,80.68
11/3/2010,80.68,80.58,81.58,81.11
11/4/2010,81.11,80.58,81.21,80.65
11/5/2010,80.65,80.63,81.47,81.32
11/8/2010,81.32,81.01,81.43,81.15
11/9/2010,81.15,80.53,81.96,81.92
11/10/2010,81.92,81.56,82.79,82.26
11/11/2010,82.26,82.05,82.6,82.44
11/12/2010,82.44,81.66,82.65,82.43
11/15/2010,82.43,82.41,83.24,83.22
11/16/2010,83.22,82.41,83.59,83.3
11/17/2010,83.3,83.04,83.54,83.31
11/18/2010,83.31,83.1,83.78,83.5
11/19/2010,83.5,83.15,83.64,83.46
11/22/2010,83.46,83.24,83.56,83.28
11/23/2010,83.28,82.8,83.85,83.14
11/24/2010,83.14,82.95,83.66,83.58
11/25/2010,83.58,83.41,83.69,83.59
11/26/2010,83.59,83.58,84.18,84.06
11/29/2010,84.06,83.83,84.4,84.22
11/30/2010,84.22,83.43,84.3,83.66
12/1/2010,83.66,83.39,84.39,84.17
12/2/2010,84.17,83.5,84.36,83.87
12/3/2010,83.87,82.54,83.89,82.65
12/6/2010,82.65,82.57,82.98,82.62
12/7/2010,82.62,82.35,83.66,83.49
12/8/2010,83.49,83.47,84.3,84.02
12/9/2010,84.02,83.52,84.11,83.68
12/10/2010,83.68,83.46,84.01,83.89
12/13/2010,83.89,83.11,84.36,83.39
12/14/2010,83.39,82.85,83.77,83.66
12/15/2010,83.66,83.61,84.51,84.3
12/16/2010,84.3,83.97,84.44,84.03
12/17/2010,84.03,83.7,84.21,83.92
12/20/2010,83.92,83.64,84.11,83.74
12/21/2010,83.74,83.51,83.9,83.74
12/22/2010,83.74,83.43,83.85,83.56
12/23/2010,83.56,82.86,83.57,82.91
12/24/2010,82.91,82.87,83.15,82.89
12/27/2010,82.89,82.66,82.97,82.82
12/28/2010,82.82,81.82,82.84,82.42
12/29/2010,82.42,81.62,82.45,81.61
12/30/2010,81.61,81.3,81.85,81.53
12/31/2010,81.53,80.95,81.54,81.18
1/3/2011,81.18,80.99,81.74,81.72
1/4/2011,81.72,81.62,82.27,82.01
1/5/2011,82.01,81.89,83.37,83.28
1/6/2011,83.28,82.89,83.39,83.29
1/7/2011,83.29,82.86,83.67,83.03
1/10/2011,83.03,82.68,83.28,82.73
1/11/2011,82.73,82.69,83.54,83.23
1/12/2011,83.23,82.82,83.47,82.95
1/13/2011,82.95,82.55,83.16,82.78
1/14/2011,82.78,82.41,83.07,82.96
1/17/2011,82.96,82.36,83.49,82.71
1/18/2011,82.71,82.34,82.82,82.62
1/19/2011,82.62,81.86,82.69,82.06
1/20/2011,82.06,81.99,83.12,82.99
1/21/2011,82.99,82.54,83.09,82.57
1/24/2011,82.57,82.31,82.94,82.51
1/25/2011,82.51,81.99,82.66,82.26
1/26/2011,82.26,81.99,82.6,82.31
1/27/2011,82.31,82.03,83.2,82.86
1/28/2011,82.86,81.99,82.93,82.1
1/31/2011,82.1,81.91,82.26,82.03
2/1/2011,82.03,81.32,82.14,81.38
2/2/2011,81.38,81.32,81.85,81.52
2/3/2011,81.52,81.41,82.06,81.62
2/4/2011,81.62,81.13,82.46,82.19
2/7/2011,82.19,82.17,82.46,82.31
2/8/2011,82.31,81.78,82.42,82.36
2/9/2011,82.36,82.21,82.66,82.39
2/10/2011,82.39,82.33,83.36,83.28
2/11/2011,83.28,83.21,83.67,83.44
2/14/2011,83.44,83.11,83.57,83.31
2/15/2011,83.31,83.2,83.91,83.85
2/16/2011,83.85,83.51,83.98,83.58
2/17/2011,83.58,83.16,83.73,83.29
2/18/2011,83.29,83.04,83.53,83.1
2/21/2011,83.1,83.02,83.26,83.1
2/22/2011,83.1,82.56,83.5,82.74
2/23/2011,82.74,82.29,82.88,82.52
2/24/2011,82.52,81.6,82.51,81.9
2/25/2011,81.9,81.63,82.05,81.67
2/28/2011,81.67,81.59,81.98,81.75
3/1/2011,81.75,81.71,82.23,81.9
3/2/2011,81.9,81.55,82.11,81.87
3/3/2011,81.87,81.69,82.51,82.34
3/4/2011,82.34,82.19,83,82.34
3/7/2011,82.34,81.93,82.4,82.3
3/8/2011,82.3,82.19,82.85,82.66
3/9/2011,82.66,82.54,82.94,82.73
3/10/2011,82.73,82.67,83.17,82.94
3/11/2011,82.94,81.64,83.29,81.88
3/14/2011,81.88,80.68,82.43,81.69
3/15/2011,81.69,80.59,82.03,80.86
3/16/2011,80.86,79.74,81.17,79.83
3/17/2011,79.83,76.25,79.74,78.95
3/18/2011,78.95,78.99,81.98,80.87
3/21/2011,80.87,80.72,81.33,81.04
3/22/2011,81.04,80.82,81.3,80.91
3/23/2011,80.91,80.68,81.07,80.89
3/24/2011,80.89,80.74,81.05,80.97
3/25/2011,80.97,80.87,81.49,81.4
3/28/2011,81.4,81.33,81.84,81.71
3/29/2011,81.71,81.51,82.51,82.42
3/30/2011,82.42,82.35,83.19,82.9
3/31/2011,82.9,82.54,83.21,83.04
4/1/2011,83.04,83.14,84.72,84.11
4/4/2011,84.11,83.82,84.38,84.01
4/5/2011,84.01,84.04,84.9,84.82
4/6/2011,84.82,84.81,85.52,85.43
4/7/2011,85.43,84.57,85.54,84.87
4/8/2011,84.87,84.65,85.4,84.88
4/11/2011,84.88,84.49,85.18,84.62
4/12/2011,84.62,83.44,84.81,83.67
4/13/2011,83.67,83.48,84.26,83.8
4/14/2011,83.8,82.94,83.96,83.4
4/15/2011,83.4,82.94,83.78,83.09
4/18/2011,83.09,82.16,83.26,82.63
4/19/2011,82.63,82.3,82.76,82.48
4/20/2011,82.48,82.25,83.09,82.35
4/21/2011,82.35,81.6,82.57,81.83
4/22/2011,81.83,81.64,82.1,81.91
4/25/2011,81.91,81.68,82.42,81.7
4/26/2011,81.7,81.48,81.97,81.54
4/27/2011,81.54,81.24,82.77,82.04
4/28/2011,82.04,81.36,82.27,81.51
4/29/2011,81.51,81.02,81.65,81.05
5/2/2011,81.05,80.97,81.69,81.26
5/3/2011,81.26,80.66,81.27,80.97
5/4/2011,80.97,80.41,81.2,80.56
5/5/2011,80.56,79.55,80.69,80.14
5/6/2011,80.14,80.16,80.93,80.62
5/9/2011,80.62,80.19,80.84,80.23
5/10/2011,80.23,80.13,80.87,80.78
5/11/2011,80.78,80.59,81.32,80.97
5/12/2011,80.97,80.68,81.34,80.86
5/13/2011,80.86,80.33,81.09,80.79
5/16/2011,80.79,80.62,81.05,80.75
5/17/2011,80.75,80.71,81.77,81.36
5/18/2011,81.36,80.9,81.74,81.65
5/19/2011,81.65,81.46,82.23,81.51
5/20/2011,81.51,81.46,81.86,81.61
5/23/2011,81.61,81.3,82.03,81.95
5/24/2011,81.95,81.57,82.21,81.93
5/25/2011,81.93,81.75,82.17,81.97
5/26/2011,81.97,81.13,82.16,81.35
5/27/2011,81.35,80.69,81.39,80.85
5/30/2011,80.85,80.72,80.98,80.94
5/31/2011,80.94,80.69,81.77,81.44
6/1/2011,81.44,80.66,81.52,80.95
6/2/2011,80.95,80.56,81.32,80.88
6/3/2011,80.88,80.03,81.01,80.23
6/6/2011,80.23,79.95,80.38,80.09
6/7/2011,80.09,79.98,80.33,79.99
6/8/2011,79.99,79.67,80.26,79.88
6/9/2011,79.88,79.81,80.42,80.27
6/10/2011,80.27,79.95,80.46,80.27
6/13/2011,80.27,80.08,80.69,80.17
6/14/2011,80.17,80.07,80.63,80.43
6/15/2011,80.43,80.35,81.06,80.96
6/16/2011,80.96,80.46,81.03,80.66
6/17/2011,80.66,80,80.68,80.05
6/20/2011,80.05,80,80.36,80.23
6/21/2011,80.23,80.02,80.34,80.15
6/22/2011,80.15,79.98,80.38,80.32
6/23/2011,80.32,80.27,80.79,80.56
6/24/2011,80.56,80.11,80.6,80.45
6/27/2011,80.45,80.35,80.98,80.88
6/28/2011,80.88,80.63,81.26,81.14
6/29/2011,81.14,80.54,81.18,80.85
6/30/2011,80.85,80.23,80.87,80.52
7/1/2011,80.52,80.51,81.14,80.83
7/4/2011,80.83,80.52,80.9,80.78
7/5/2011,80.78,80.69,81.19,81.03
7/6/2011,81.03,80.75,81.12,80.94
7/7/2011,80.94,80.77,81.41,81.2
7/8/2011,81.2,80.48,81.48,80.64
7/11/2011,80.64,80.07,80.83,80.29
7/12/2011,80.29,79.16,80.38,79.41
7/13/2011,79.41,78.86,79.58,78.94
7/14/2011,78.94,78.45,79.57,79.15
7/15/2011,79.15,78.87,79.27,79.06
7/18/2011,79.06,78.91,79.17,79.02
7/19/2011,79.02,78.79,79.28,79.19
7/20/2011,79.19,78.69,79.31,78.75
7/21/2011,78.75,78.31,79.03,78.48
7/22/2011,78.48,78.25,78.72,78.39
7/25/2011,78.39,78.02,78.55,78.28
7/26/2011,78.28,77.81,78.59,77.93
7/27/2011,77.93,77.54,78.17,78.01
7/28/2011,78.01,77.6,78.02,77.76
7/29/2011,77.76,76.93,77.86,76.96
8/1/2011,76.96,76.29,78,77.13
8/2/2011,77.13,76.93,77.79,77.07
8/3/2011,77.07,76.77,77.4,76.98
8/4/2011,76.98,76.96,80.24,78.98
8/5/2011,78.98,78.32,79.4,78.42
8/8/2011,78.42,77.48,78.41,77.67
8/9/2011,77.67,76.68,77.85,76.83
8/10/2011,76.83,76.33,77.3,76.85
8/11/2011,76.85,76.29,77.22,76.87
8/12/2011,76.87,76.48,77.02,76.79
8/15/2011,76.79,76.56,77.09,76.8
8/16/2011,76.8,76.62,76.93,76.74
8/17/2011,76.74,76.38,76.83,76.46
8/18/2011,76.46,76.42,76.7,76.54
8/19/2011,76.54,75.93,76.94,76.5
8/22/2011,76.5,76.53,77.19,76.74
8/23/2011,76.74,76.39,76.93,76.67
8/24/2011,76.67,76.42,77.07,76.99
8/25/2011,76.99,76.82,77.69,77.52
8/26/2011,77.52,76.5,77.46,76.68
8/29/2011,76.68,76.51,77.02,76.82
8/30/2011,76.82,76.6,76.98,76.67
8/31/2011,76.67,76.4,76.83,76.56
9/1/2011,76.56,76.64,77.24,76.82
9/2/2011,76.82,76.54,76.97,76.8
9/5/2011,76.8,76.66,76.97,76.89
9/6/2011,76.89,76.68,77.68,77.66
9/7/2011,77.66,77.04,77.71,77.31
9/8/2011,77.31,77.11,77.6,77.46
9/9/2011,77.46,77.07,77.85,77.45
9/12/2011,77.45,76.71,77.58,77.34
9/13/2011,77.34,76.78,77.25,76.89
9/14/2011,76.89,76.57,77.06,76.61
9/15/2011,76.61,76.51,77.29,76.6
9/16/2011,76.6,76.63,76.98,76.83
9/19/2011,76.83,76.3,76.98,76.5
9/20/2011,76.5,76.34,76.76,76.38
9/21/2011,76.38,76.1,76.69,76.67
9/22/2011,76.67,76.09,76.97,76.25
9/23/2011,76.25,76.12,76.88,76.65
9/26/2011,76.65,76.21,76.76,76.44
9/27/2011,76.44,76.23,76.83,76.73
9/28/2011,76.73,76.3,76.86,76.47
9/29/2011,76.47,76.38,77.02,76.77
9/30/2011,76.77,76.47,77.19,77.07
10/3/2011,77.07,76.49,77.26,76.58
10/4/2011,76.58,76.51,76.98,76.87
10/5/2011,76.87,76.58,77.07,76.76
10/6/2011,76.76,76.53,76.85,76.58
10/7/2011,76.58,76.55,76.91,76.85
10/10/2011,76.85,76.53,76.85,76.64
10/11/2011,76.64,76.57,76.76,76.66
10/12/2011,76.66,76.3,77.48,77.25
10/13/2011,77.25,76.66,77.29,76.86
10/14/2011,76.86,76.82,77.45,77.23
10/17/2011,77.23,76.59,77.45,76.8
10/18/2011,76.8,76.6,76.91,76.76
10/19/2011,76.76,76.63,76.86,76.8
10/20/2011,76.8,76.65,77.08,76.84
10/21/2011,76.84,75.78,76.91,76.14
10/24/2011,76.14,75.97,76.46,76.05
10/25/2011,76.05,75.73,76.27,75.92
10/26/2011,75.92,75.69,76.32,76.3
10/27/2011,76.3,75.64,76.28,75.94
10/28/2011,75.94,75.64,76,75.72
10/31/2011,75.72,75.55,79.51,78.15
11/1/2011,78.15,77.99,78.61,78.35
11/2/2011,78.35,77.93,78.41,78.08
11/3/2011,78.08,77.87,78.16,78.02
11/4/2011,78.02,77.94,78.26,78.13
11/7/2011,78.13,77.95,78.18,78.03
11/8/2011,78.03,77.59,78.09,77.68
11/9/2011,77.68,77.52,77.88,77.81
11/10/2011,77.81,77.49,77.87,77.65
11/11/2011,77.65,77.03,77.69,77.12
11/14/2011,77.12,76.78,77.27,77.09
11/15/2011,77.09,76.88,77.31,77.03
11/16/2011,77.03,76.83,77.14,76.99
11/17/2011,76.99,76.86,77.09,76.94
11/18/2011,76.94,76.55,77.02,76.9
11/21/2011,76.9,76.72,76.99,76.93
11/22/2011,76.93,76.79,77.31,76.96
11/23/2011,76.96,76.9,77.58,77.34
11/24/2011,77.34,76.99,77.32,77.09
11/25/2011,77.09,77.07,77.75,77.74
11/28/2011,77.74,77.42,78.23,77.99
11/29/2011,77.99,77.59,78.27,77.9
11/30/2011,77.9,77.28,78.15,77.55
12/1/2011,77.55,77.47,77.8,77.68
12/2/2011,77.68,77.64,78.08,77.97
12/5/2011,77.97,77.67,78.1,77.7
12/6/2011,77.7,77.62,77.85,77.68
12/7/2011,77.68,77.6,77.79,77.65
12/8/2011,77.65,77.13,77.8,77.68
12/9/2011,77.68,77.47,77.77,77.49
12/12/2011,77.49,77.55,78,77.9
12/13/2011,77.9,77.62,78,77.99
12/14/2011,77.99,77.88,78.16,78.04
12/15/2011,78.04,77.7,78.14,77.9
12/16/2011,77.9,77.58,77.96,77.8
12/19/2011,77.8,77.71,78.15,78
12/20/2011,78,77.68,78.05,77.85
12/21/2011,77.85,77.66,78.1,78.08
12/22/2011,78.08,77.97,78.2,78.16
12/23/2011,78.16,77.97,78.22,78.03
12/26/2011,78.03,77.85,78.09,77.88
12/27/2011,77.88,77.76,78.02,77.87
12/28/2011,77.87,77.54,78.03,77.91
12/29/2011,77.91,77.59,77.98,77.61
12/30/2011,77.61,76.88,77.73,76.95
1/2/2012,76.95,76.86,77.12,76.88
1/3/2012,76.88,76.59,76.96,76.62
1/4/2012,76.62,76.58,76.82,76.72
1/5/2012,76.72,76.65,77.23,77.17
1/6/2012,77.17,76.95,77.32,77.02
1/9/2012,77.02,76.75,77,76.83
1/10/2012,76.83,76.73,76.91,76.8
1/11/2012,76.8,76.78,77.04,76.86
1/12/2012,76.86,76.64,76.98,76.77
1/13/2012,76.77,76.63,77,76.94
1/16/2012,76.94,76.59,77.11,76.74
1/17/2012,76.74,76.54,76.88,76.82
1/18/2012,76.82,76.62,76.87,76.78
1/19/2012,76.78,76.67,77.31,77.16
1/20/2012,77.16,76.9,77.3,76.94
1/23/2012,76.94,76.83,77.08,76.97
1/24/2012,76.97,76.92,77.84,77.72
1/25/2012,77.72,77.53,78.28,77.71
1/26/2012,77.71,77.27,77.82,77.46
1/27/2012,77.46,76.62,77.48,76.68
1/30/2012,76.68,76.2,76.78,76.3
1/31/2012,76.3,76.13,76.42,76.19
2/1/2012,76.19,76,76.34,76.22
2/2/2012,76.22,76.02,76.21,76.15
2/3/2012,76.15,76.11,76.74,76.55
2/6/2012,76.55,76.46,76.79,76.57
2/7/2012,76.57,76.5,76.95,76.79
2/8/2012,76.79,76.7,77.18,76.98
2/9/2012,76.98,76.99,77.73,77.67
2/10/2012,77.67,77.52,77.81,77.58
2/13/2012,77.58,77.36,77.77,77.6
2/14/2012,77.6,77.35,78.53,78.44
2/15/2012,78.44,78.16,78.63,78.35
2/16/2012,78.35,78.33,78.96,78.91
2/17/2012,78.91,78.77,79.5,79.49
2/20/2012,79.49,79.34,79.88,79.57
2/21/2012,79.57,79.53,79.84,79.66
2/22/2012,79.66,79.65,80.39,80.25
2/23/2012,80.25,79.85,80.35,79.86
2/24/2012,79.86,79.89,80.99,80.91
2/27/2012,80.91,80.11,81.61,80.5
2/28/2012,80.5,79.99,80.78,80.49
2/29/2012,80.49,80.23,81.31,81.26
3/1/2012,81.26,80.83,81.36,81.11
3/2/2012,81.11,81.05,81.86,81.8
3/5/2012,81.8,81.13,81.86,81.47
3/6/2012,81.47,80.56,81.57,80.8
3/7/2012,80.8,80.56,81.21,81.18
3/8/2012,81.18,81.06,81.73,81.58
3/9/2012,81.58,81.46,82.64,82.41
3/12/2012,82.41,82.117,82.529,82.229
3/13/2012,82.229,81.97,83.08,82.99
3/14/2012,82.99,82.882,83.83,83.747
3/15/2012,83.747,83.197,84.178,83.39
